time,status,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
1.768777565884203,1,-0.8767669729838535,-0.6135224016852451,-0.5675737958612213,0.6621599427576458,1.8221801851412864,-1.09066778864573,-0.33186563864268365,3.6754611998111737,0.24580797877294405,1.1382203143909024,-0.459734335888222,-0.6180682710618725,0.36540533127571323,-1.3650384823458874,1.7898937411074203,-0.5999494925499159,0.07116520951489207,-1.1068962396190276,1.0467645684839586,0.08468829960623099,0.869900861284546,-0.4862155508678806,0.23313890903378695,-0.8902209390742362,1.5371080806416446,0.36207867901273166,-0.05175784347629067,-0.17838985005538327,0.9447753633409335,1.7749668789863535
0.5452840449249775,1,-0.7463894278815898,-1.75194565744212,0.285458984527771,1.1392105458947366,0.8017800700042216,1.8501985187633998,0.30663005332620374,-1.372903589139182,-0.032490511885370686,0.7477848464551567,-0.8991275793875176,0.28168604732128083,1.5417456894775818,0.2219214092939266,-0.44664191839580203,1.8079912471400674,1.5409872384322616,1.761970242310342,-0.9106351137209783,0.18542888388061163,-0.44294071318941713,-0.13562724463893855,0.17755123342379536,-0.12090838564053748,1.011095095760895,0.9778247954056207,0.9052676237866226,-1.4243355175908694,-0.7334893187063825,-0.05692324881647053
0.04485917798982136,0,1.3759147912989933,-0.2641131885500642,0.8872740761405067,0.38418702380495146,0.057518012637343,-1.0917340966737192,0.8211979080726968,2.296061750566435,-0.44769567128420373,-0.3046003397064249,-3.6816391764750196,1.3127756397717454,-1.8636988908994128,-0.20441959806051138,0.8885817478822032,-0.39630453690749406,0.549611649455272,0.1629437506860028,-2.45048532851904,-1.306900791734802,0.3925105744655194,1.1122053993728975,0.005551020286989924,-1.4621794671275012,-1.2998126775647019,-2.7680913921613373,-0.16716127453558563,-0.6997792380180466,0.9285741745209514,-1.5611364847402103
0.8503229826466056,0,0.23758196425832045,0.785916158124839,-0.8967028098923633,-0.8339338045489868,-0.5823764298601432,0.1874136012980761,-0.5859513120676149,0.47620895646366107,-0.605800252008784,-1.2703321945000858,0.8675274657224085,-0.48342461913960416,-0.10108393259858027,0.9420437457577229,-0.23481382085283575,0.26212017125191056,0.45862954339450956,0.38855631009976366,-1.539148872048115,-0.5914467638098426,-0.8136729707491612,-1.1984656945853196,0.7497492784898623,-0.9831296153718242,2.0045957038108932,-0.5707114141234197,-0.2354909941925151,0.9390039396518424,0.36340765800976127,0.5485754044615404
0.614884258533517,1,0.10862747226301614,0.46656859588564525,-0.57637261451711,1.7041313578356454,0.32750715392761826,-0.12119722807605765,0.8853720891765291,0.4505604251417768,0.5887815737888574,0.5504975594691354,0.5517078353947751,-1.1049930894831008,1.5983734648539907,-0.3391696757744509,-0.5006777480269896,-1.2052308185966538,-1.960054040531098,-0.7694753656220072,0.7144812178395694,1.2637390639886525,0.16034890820545242,-1.0625899885995547,1.7165016952257917,-0.22228158778656404,0.78536290550258,-0.613481964794363,1.2636772774439682,-1.8008180662723785,-1.5882571126907887,1.0086978966276539
0.2986093932419674,0,1.2027212760876809,-0.41870725914667467,-0.05735193348275034,0.5948491461752247,0.4432868239914442,-0.11915448433391299,0.08097644610028996,0.16458669119531014,0.35648515226252175,0.7186709179241004,-0.04880648256269163,1.3631580260937703,-0.61244223261416,-1.6594019862208778,-0.2872386111309229,0.9683833543619208,-0.834914606694263,-0.5673413812857441,0.7863189606738594,-0.33437497000825916,-0.423743325842492,-0.5998975809048114,-0.7281368838266501,-1.792880711879212,-1.3879823221190428,-1.714176865009608,-0.19156886121130162,-0.9339565334461926,0.2559535126646845,-1.3819441539695467
0.017173981378438063,0,-0.45907239377292164,0.4140485777358493,0.8728611813790167,1.3765634615555409,0.9673905783346364,1.2219486656013931,2.8840828379901327,2.046936930893175,-0.467762701423654,-0.5640763400173325,0.6003122012756449,-0.34402267707311474,0.21897427849283652,-0.10896182939985002,0.8663635505761889,0.013920146329987636,-0.3881044707260866,-1.4367222986396087,0.965300770245846,-0.18576744463847697,-0.922289350861246,1.6775539311512304,1.1613965861800304,0.11487313291676664,-0.4572386576216418,0.9154217646506152,-1.2186450528951214,-1.0957391538143537,-0.3368009244989679,-0.1323524314423064
15.971350115021288,1,0.6403460143532781,0.9754371748227861,-0.3844040742342858,0.025116869171728815,0.7457654714560802,1.5326117464906686,-1.6780872572986063,0.1441826830521822,-0.43806268204409765,-0.7844033504338234,-1.2221568276562103,-2.3478294401636455,-1.839463066806025,0.5766530977429056,0.39117149055336026,-0.08139464149067813,-0.5205079181794389,0.7661389531215691,0.40663989962676705,0.19167978366198446,1.1016609602668792,-1.1575480182406817,0.21298042618488977,-0.5636875795201389,0.7260643236256573,1.892735187839912,1.3598430744053656,0.060053280631382926,1.337951507423577,-0.42220060732539494
0.6480161434237074,1,0.4167874593255511,0.8356885414595296,1.5453046463697522,-1.0298866043808883,-1.2384304993378257,-0.7730187630741852,0.36102520943661054,2.3974631700807323,1.648399390779952,0.5171852166539668,-0.5834945667608473,1.0693374111605682,-0.9135482726106664,-0.9794274075525992,1.0534229275240852,-0.5745382607472685,0.942112592787013,1.8214470573776391,-0.6176853166872388,0.05720866756072084,-1.0023913932290152,1.5554460476312995,-2.0506985580574555,0.6630996061310837,0.9774898115020207,-0.8493517197024123,-0.22314102628075314,-1.1062892956403394,0.35972579006428274,-0.054364670031156484
1.914483211464516,0,0.7765431153388579,0.8140570813940009,-0.4233891482738817,-0.4432712029503772,0.021477584310931164,1.013751123778627,0.6185997894568972,0.8779903174406283,-0.20803691749152872,0.946488668360518,-1.2195669741924695,-0.03364053372051674,-1.3774949891600998,-0.3821517894903868,-0.596248135482806,0.09603151775785822,0.6855290670594343,-1.3610425707192246,0.755875087889872,-0.11342347882680738,0.03425378894812939,-1.0159165431031916,0.550928344603741,0.5900579517144192,-0.6616115186505198,0.0491132518955124,-0.4701302630702235,1.374834590215688,-0.9295757034959498,1.0669718964749857
